id,SalePrice
1796,119188.4207126882
1797,130707.62588542304
1798,125821.31443731106
1799,103335.37333233267
1800,111681.28716443214
1801,116172.25605482726
1802,161087.62208091078
1803,167299.44473494426
1804,135868.05613729023
1805,136698.5473451658
1806,124484.85887467946
1807,162459.66211582936
1808,117846.11763649671
1809,108643.2934692552
1810,146013.1888862678
1811,110427.0892949192
1812,115117.78087046923
1813,127662.4355839593
1814,92490.31898467611
1815,59383.92128515164
1816,91575.83839599855
1817,123317.53349149296
1818,140932.86517448263
1819,116624.8959546978
1820,69470.64852422517
1821,134217.9724963184
1822,155940.40750057966
1823,56603.88663085611
1824,132392.13025324792
1825,125209.31590019524
1826,99857.19186679828
1827,102716.09346565553
1828,137038.97913962798
1829,121086.2611305571
1830,172913.89828335954
1831,167432.78405260935
1832,145393.24328477366
1833,161145.49496310478
1834,118310.85512610263
1835,156121.96976835822
1836,146323.48505634264
1837,87443.96289367619
1838,139118.74095031392
1839,82641.4907587334
1840,151568.94653310344
1841,145690.50807005932
1842,95566.50262198225
1843,134999.67493393106
1844,121860.970257924
1845,137129.00009501656
1846,150447.3554444737
1847,167869.75323498703
1848,54973.26450363641
1849,116872.45536261222
1850,132548.5663939729
1851,145410.74920665493
1852,132785.43231459655
1853,135394.067596148
1854,163721.12285501373
1855,147935.38638499758
1856,230884.42608689357
1857,121484.57365832356
1858,145429.07355681143
1859,122833.82439914225
1860,150911.44882853195
1861,122748.55277009032
1862,297926.1556026612
1863,297926.1556026612
1864,297926.1556026612
1865,317057.7206939152
1866,340670.3344321848
1867,245027.71167847674
1868,275474.2266994459
1869,189281.0701542984
1870,213157.40713449442
1871,251934.2024548783
1872,171260.30364653998
1873,230274.59307190875
1874,128169.49165036912
1875,196149.94758835612
1876,212068.16413297888
1877,195536.08082034547
1878,215499.94692081612
1879,120442.4435498062
1880,135697.9032458377
1881,225244.0954926703
1882,262587.06065864384
1883,198312.7629793742
1884,224086.71258253756
1885,231806.94724446986
1886,260662.74885542277
1887,188132.66389950464
1888,255677.50677601364
1889,166018.5104343868
1890,123182.40117488494
1891,147358.04058241652
1892,109128.49198255698
1893,140499.62489970558
1894,137362.7039371137
1895,146071.7818945702
1896,126503.53515825132
1897,120489.53651025721
1898,114695.7659047338
1899,126260.537139669
1900,138847.7577399535
1901,146245.45302872767
1902,108353.47635443704
1903,241167.37425739304
1904,134426.39643395896
1905,178211.64750903402
1906,133530.9582125985
1907,199774.84972433466
1908,120578.46706193652
1909,139281.84082935547
1910,139281.84082935547
1911,186316.4453873957
1912,248797.1217537473
1913,127473.23347695888
1914,76609.33501287783
1915,284119.8253298609
1916,56265.59267766268
1917,271519.8335394489
1918,124707.74497660871
1919,156128.5125649587
1920,168202.63709880615
1921,396369.26242375624
1922,310868.3300754323
1923,217716.04329306088
1924,223933.75080172106
1925,239330.19662065775
1926,353721.10985403816
1927,130203.79067280074
1928,158561.43063214349
1929,120518.49667489636
1930,121646.81137405537
1931,137533.15854158864
1932,135852.96177109636
1933,155354.89595162458
1934,182248.22430614426
1935,180590.47723063882
1936,183436.28893948134
1937,183036.43770849053
1938,175615.80026218723
1939,274505.2721727322
1940,206691.96213052794
1941,187037.39643334015
1942,183669.96093423705
1943,197670.87672473642
1944,311836.57762823295
1945,332268.728453575
1946,167530.63312994747
1947,291939.88462329993
1948,161295.02840775758
1949,239577.30708482594
1950,179469.92209606981
1951,245451.85524146404
1952,253914.28160822875
1953,161573.46130909753
1954,219908.52353514632
1955,132828.83267260058
1956,293845.0326052085
1957,173027.9846058021
1958,304385.4681658329
1959,165435.51209718754
1960,112293.16918973926
1961,122292.79416150445
1962,101737.30822793694
1963,109647.74324519861
1964,120964.3177583143
1965,157677.26630194744
1966,153815.3088578548
1967,248184.56662697755
1968,369174.6243161879
1969,356335.64182764816
1970,422406.9771540953
1971,454980.897477985
1972,348481.5854824772
1973,292407.38733542495
1974,301339.83679439075
1975,436376.13782780425
1976,253462.65341788047
1977,328154.3470142951
1978,365370.11746447865
1979,345942.09442047705
1980,200907.8904259238
1981,323348.8349168653
1982,217591.26682787563
1983,217591.26682787563
1984,179033.43794076063
1985,203433.20840823743
1986,208686.7838036705
1987,188551.87823195267
1988,180880.9798709483
1989,196945.41673915437
1990,225412.259307958
1991,206243.03311863006
1992,227711.85684648322
1993,176977.69631683538
1994,256800.52421484338
1995,194982.2861842778
1996,260603.96527916257
1997,337867.70373507054
1998,323420.33273509773
1999,246246.03520708554
2000,309518.88466035173
2001,246523.85592947184
2002,226536.20805071332
2003,268549.2226692968
2004,255483.20348671754
2005,236310.45430783884
2006,224458.51124431408
2007,284187.82741166477
2008,192592.4750734332
2009,190532.6340947301
2010,196002.1218313289
2011,134038.41130894114
2012,187277.06345364166
2013,180765.96852639338
2014,196904.7029130794
2015,194914.89819808933
2016,190389.20864689676
2017,205968.23032928427
2018,128839.16401155964
2019,112475.57798993953
2020,112745.76217958135
2021,96906.9416975784
2022,173667.2138124507
2023,152268.35350185877
2024,207863.135164692
2025,366975.2135831821
2026,181271.34006814758
2027,155621.41779363633
2028,164883.35680850034
2029,177521.043155916
2030,283677.6925044526
2031,249373.12853782452
2032,272015.55247474014
2033,269305.3042683344
2034,169235.9569408123
2035,213018.07140567462
2036,202627.7042362893
2037,201936.29852004597
2038,311482.1686922066
2039,196852.88040594917
2040,404279.357137696
2041,222516.19202602276
2042,219841.033779009
2043,168915.7062059709
2044,177938.7894115596
2045,237921.63042989493
2046,157553.59374437918
2047,150912.59110652498
2048,135131.55479381507
2049,148299.0323885861
2050,182144.96477414228
2051,98013.71102284403
2052,142887.37028418714
2053,137372.87966268798
2054,83609.69092145021
2055,159502.54603645828
2056,120348.01715983095
2057,123048.54094710236
2058,209172.49334576295
2059,138075.05975721029
2060,140457.83557579396
2061,175276.72091957572
2062,133127.74855887308
2063,105127.47772060454
2064,140440.88067922363
2065,121796.7191008745
2066,181476.0619742559
2067,119949.1628247089
2068,154222.12899450376
2069,81800.52508016494
2070,109826.95851946405
2071,91114.7898445797
2072,150402.41260762906
2073,140162.7691845196
2074,181615.88426144255
2075,138928.7560912276
2076,125415.04530664778
2077,145128.47180745454
2078,126310.2555763301
2079,139775.240165691
2080,127846.17753276427
2081,131409.00409257453
2082,140997.55436598448
2083,152822.86401020188
2084,113826.72597307182
2085,135962.9326018352
2086,125911.22242150952
2087,133767.38934937518
2088,121156.80041963144
2089,100512.45847143282
2090,132821.51111917384
2091,111560.64732468198
2092,135959.34535525963
2093,137320.256570662
2094,146702.13429620757
2095,152514.7232750379
2096,89039.48555287493
2097,88353.0599936532
2098,151229.56317300134
2099,48075.52128653226
2100,103781.40035746568
2101,124502.40896285976
2102,147747.90440982205
2103,91829.66183375104
2104,150488.30468491075
2105,113677.03805534217
2106,75874.43480356188
2107,238630.87319257966
2108,127303.18287069157
2109,115480.52069429847
2110,111091.912146086
2111,166503.85057193323
2112,135801.68680791033
2113,111819.89053679263
2114,109811.28379133366
2115,152354.411947896
2116,114232.02545320673
2117,141046.79795087958
2118,131483.28623348064
2119,111799.41776720977
2120,102510.86307012165
2121,107948.51326119933
2122,101612.9235916966
2123,93925.5990440887
2124,227028.97828716374
2125,150498.07065452365
2126,164090.35185514798
2127,145391.66692867863
2128,133993.55409825064
2129,92615.2859932146
2130,151098.04910626076
2131,198172.53967942804
2132,127886.84005828243
2133,116533.53130975956
2134,116098.58492261916
2135,88446.32870130544
2136,90113.97520695764
2137,120123.82921861412
2138,137211.9277545617
2139,148555.47647654117
2140,127957.49867492702
2141,121843.71062622589
2142,140385.44551350435
2143,146689.7932576992
2144,118065.99809901432
2145,127241.52369779244
2146,143679.13050756423
2147,146899.3399990726
2148,123028.87700236985
2149,132074.71961595386
2150,243096.23544616986
2151,137492.54840719112
2152,145876.48562000078
2153,161258.3427755397
2154,113743.59523426916
2155,129848.2444387564
2156,236900.28757500648
2157,222058.4675701719
2158,229607.81712389382
2159,222921.34228401116
2160,168177.70474352303
2161,271600.44626721815
2162,455778.71481313126
2163,345185.08007994585
2164,237597.1956991042
2165,180799.42203054726
2166,141123.6006974416
2167,187489.408024416
2168,208362.3364109465
2169,194835.29910320084
2170,211541.51893209404
2171,142532.60134227807
2172,145449.03756680706
2173,157305.81031417317
2174,251666.99130279425
2175,310823.16910133057
2176,259615.0697262095
2177,268586.4421664568
2178,211772.67529586618
2179,146461.03844469332
2180,209981.60469399352
2181,204003.5861826491
2182,225142.60221230332
2183,208285.7341040871
2184,136831.05140988505
2185,110796.25719106
2186,155163.34983129206
2187,133463.85510631624
2188,158064.76724438803
2189,167939.13722955907
2190,84905.42597060977
2191,84905.42597060977
2192,91503.41098828046
2193,92662.60310611276
2194,92931.50682568393
2195,103979.89728605584
2196,103984.3394016148
2197,107586.8987186675
2198,168931.00982692506
2199,172636.02780457115
2200,115909.72722299681
2201,127929.89859064866
2202,189083.41932680513
2203,171796.7270799147
2204,149518.32354546
2205,124273.57033483357
2206,140817.86314717552
2207,197569.11979383338
2208,226832.5494668032
2209,155668.8032937276
2210,120578.46706193652
2211,113995.36570847026
2212,109775.33994316068
2213,103708.4337289617
2214,142309.1495837135
2215,90787.83368917645
2216,154638.9453596489
2217,63706.43282828947
2218,102847.90308551586
2219,84713.25517137998
2220,77740.36109215347
2221,284119.8253298609
2222,224387.70549885597
2223,243015.23512453248
2224,218590.21936298005
2225,139562.39787671363
2226,158369.74601913942
2227,194540.7056165237
2228,249074.74310009694
2229,222573.8277865151
2230,149409.9394475536
2231,209814.2746247646
2232,193724.71455236946
2233,168771.9266601664
2234,260848.71595773558
2235,193972.6228343088
2236,291222.7633627053
2237,342377.40474734735
2238,206595.0490322812
2239,129819.5289343381
2240,162795.0161282875
2241,137149.79780158252
2242,139943.3576327877
2243,127128.48891027081
2244,90898.09109104917
2245,93104.50855995041
2246,142720.45082070294
2247,100148.37207452228
2248,123447.7659277753
2249,125162.60787483735
2250,134299.5041466196
2251,130739.39173418384
2252,181596.57450545908
2253,161233.28379816606
2254,183895.31818039512
2255,187244.2814856323
2256,183913.24404614395
2257,210809.43425987518
2258,176394.94317831093
2259,182911.75597481083
2260,148689.07013461896
2261,187254.90159175306
2262,211795.91364591
2263,309314.01278681314
2264,446216.99330381624
2265,159866.72101913637
2266,289333.23381244054
2267,318899.6120940783
2268,370246.5875985815
2269,171831.3027021364
2270,179609.83429595825
2271,240087.59949698375
2272,203158.9346146009
2273,165259.83794126744
2274,167536.2799880887
2275,178914.98163970193
2276,164040.02034466004
2277,196899.9960823105
2278,150732.4300566733
2279,118597.08672906354
2280,110159.0679515771
2281,173878.1199746091
2282,176396.27191419888
2283,103215.89098280668
2284,122658.31493907045
2285,148391.1055244928
2286,127740.32655507796
2287,322878.538738315
2288,271573.128088164
2289,349043.504999035
2290,415797.9939963416
2291,311307.2972829857
2292,385639.2727837004
2293,448185.03232269944
2294,419680.76201854023
2295,437666.3514055379
2296,294284.88002017455
2297,291592.21252452844
2298,326416.6918600475
2299,386543.49757416593
2300,321284.4712226208
2301,250684.45557318424
2302,228084.7143457061
2303,274466.40083531104
2304,259724.96810581876
2305,180631.04112551283
2306,180631.04112551283
2307,184900.0533597934
2308,226816.59582136766
2309,274086.65391821146
2310,231954.5015151855
2311,183926.89103616116
2312,177398.66395565425
2313,179620.76411563577
2314,177253.6619499553
2315,176362.7878422428
2316,191591.60192262
2317,176280.56268377014
2318,176134.08306907644
2319,183283.01372457453
2320,182803.3719808688
2321,245420.56308129852
2322,176002.64609034575
2323,171865.92074321152
2324,170250.47941093787
2325,226228.26003708362
2326,169907.5906556634
2327,215354.1875906813
2328,224207.09821004566
2329,186856.129406163
2330,183707.8561205896
2331,342213.2099982323
2332,427637.48495503335
2333,327830.5535761889
2334,276273.2406855766
2335,259959.6835953956
2336,306737.2104221307
2337,218236.13979509292
2338,244148.20160458458
2339,234454.71908511213
2340,366050.5353267486
2341,232341.9856726962
2342,235763.52632956833
2343,217719.88363796513
2344,256168.29107950494
2345,259730.60889504175
2346,221346.97232767468
2347,195506.5170323247
2348,228266.93274188548
2349,166165.83288056165
2350,255709.33331961947
2351,243194.95688615987
2352,270029.8065787825
2353,211196.44572894805
2354,132917.99864718597
2355,169666.2869717726
2356,151027.31553354618
2357,211796.2956652134
2358,198895.48400865428
2359,129505.63440564978
2360,123704.58218566205
2361,140115.74651683433
2362,268902.96686026594
2363,139667.97702109994
2364,148288.00124786154
2365,221270.9847331809
2366,190574.1447190837
2367,242232.37073269798
2368,205788.9845980976
2369,226839.68629872444
2370,175721.03167736827
2371,179427.74277196324
2372,189212.9008823387
2373,257553.1216257642
2374,280238.4686918643
2375,251069.4692330934
2376,249958.9291773592
2377,290727.68708886136
2378,149022.67325053964
2379,184614.0422520539
2380,148935.26847240436
2381,155811.07582074823
2382,176239.97557070974
2383,223881.58602316785
2384,241824.34927342297
2385,148054.7071035008
2386,141592.39479487372
2387,127994.57722087437
2388,103040.38819992731
2389,134641.75105101382
2390,138952.9211868181
2391,128349.27913083065
2392,117368.18226845984
2393,162269.14956402284
2394,143248.9074155835
2395,205288.4787886398
2396,156859.41249511228
2397,184091.47060913444
2398,117356.91175546662
2399,68966.73773112256
2400,66615.33239011222
2401,117341.16182400576
2402,132285.33697359476
2403,167352.52653478226
2404,135325.0490829242
2405,151934.51075448203
2406,128808.39260436367
2407,129648.20541530491
2408,137028.73863872624
2409,134923.68941895998
2410,174456.46794501267
2411,115906.92387348058
2412,144914.85518864024
2413,133812.61708188057
2414,122189.57094219378
2415,157998.96596254833
2416,133919.57807052846
2417,128805.99568607268
2418,121724.45687074891
2419,138469.0445255654
2420,119786.73268747676
2421,143181.00268294546
2422,118848.64771989195
2423,106761.82778438047
2424,145586.31316039895
2425,180426.91709937403
2426,113285.51534157232
2427,117178.93360288409
2428,171338.07696901323
2429,116338.76140026431
2430,131120.63601568816
2431,123801.38087321991
2432,128723.00287710846
2433,136105.9331640632
2434,142875.56042549165
2435,146739.94030279655
2436,100014.18292618869
2437,108927.84639416623
2438,124199.21451744155
2439,118037.21412706489
2440,131586.18778021142
2441,106086.0750058601
2442,100190.76871824179
2443,116410.69371489747
2444,109268.2624864438
2445,93040.51231686753
2446,110605.73274809735
2447,178025.25245007622
2448,147054.23421150347
2449,116958.50447438579
2450,165562.4203142778
2451,123157.5987569122
2452,185527.82262232562
2453,88321.36463794645
2454,100476.64790996854
2455,97865.51812478923
2456,125872.40943096498
2457,128227.5183837108
2458,115761.98542753216
2459,111891.01570306871
2460,151937.74906989117
2461,127584.64867291442
2462,125825.01995780914
2463,123306.46750916625
2464,169526.8656557222
2465,134784.76588041993
2466,126088.03378511763
2467,155976.91161673734
2468,93557.8601313438
2469,101184.19566683163
2470,211536.7563800834
2471,228932.36220943116
2472,198446.95989212947
2473,117283.88009954401
2474,113239.16582639272
2475,241771.51052973824
2476,118481.98289636246
2477,128935.38032060911
2478,165141.866204902
2479,120645.62186923713
2480,132943.53956239432
2481,128844.82232884728
2482,123576.30890127472
2483,121110.90208637832
2484,131106.3650988153
2485,118928.74520104946
2486,142901.94803472713
2487,166340.22169453138
2488,151026.1066980035
2489,145741.9957986022
2490,134458.4384760707
2491,91813.53997563351
2492,178564.4765719358
2493,122835.35227647872
2494,151933.38796399016
2495,105519.21022082934
2496,212303.06785717694
2497,151681.1280201026
2498,113487.13419852828
2499,85589.08746017207
2500,133627.05362524645
2501,144003.50171246793
2502,138465.0527766401
2503,107222.98980766708
2504,199497.12833858133
2505,213849.0677171257
2506,284623.07949379785
2507,356629.28285803983
2508,284623.07949379785
2509,222675.09504425377
2510,233444.1701201622
2511,191535.01389913115
2512,220190.69736344522
2513,211501.24027898538
2514,198610.5438403878
2515,144932.85095343727
2516,158190.36480624095
2517,128169.49165036912
2518,141994.07419379047
2519,223813.00919293013
2520,210752.68477414898
2521,198979.28247709715
2522,226972.2244039522
2523,133525.24810793487
2524,141238.18610834988
2525,139590.521923691
2526,141299.1813640055
2527,121473.2289060411
2528,127021.66568900029
2529,123826.25911216247
2530,97417.46942163908
2531,224858.21850278572
2532,236168.09407745834
2533,205341.03140273446
2534,247556.88902491727
2535,301527.33076630684
2536,223661.59939980207
2537,215862.81895633368
2538,185980.66832855076
2539,181021.84665522457
2540,176224.37959049921
2541,183440.98781403794
2542,163071.4399824933
2543,123135.58663032282
2544,132340.27627161925
2545,126916.83130223033
2546,153628.58075911997
2547,144647.36335866433
2548,145470.02307113886
2549,157117.56702491204
2550,638926.0081614415
2551,147358.04058241652
2552,124778.90399987364
2553,84905.42597060977
2554,120130.20645822804
2555,96067.7422176687
2556,96834.8717963311
2557,114949.5833841493
2558,162130.81951439666
2559,132277.62746121176
2560,107175.07699153369
2561,134079.89497438024
2562,127859.35840460888
2563,133555.28845421845
2564,164724.5529190196
2565,110598.87094416397
2566,125580.77182277225
2567,132821.3348632136
2568,179246.41944659667
2569,176323.09777282126
2570,118686.29887714508
2571,159233.92421429133
2572,178902.4454840754
2573,242757.97804167867
2574,262976.48356659047
2575,131669.62389262702
2576,122227.68933759055
2577,148740.6873799157
2578,106302.26897905098
2579,63462.14624325119
2580,124388.34467798131
2581,129851.20979615879
2582,108060.85905157606
2583,244180.81527345296
2584,158925.61459618324
2585,175439.86419303686
2586,188904.30818251462
2587,200986.13637201738
2588,150781.9366540995
2589,143992.50025474757
2590,217797.93889519083
2591,201993.38732903166
2592,236918.7826945842
2593,234682.9331023063
2594,179538.37976815653
2595,218433.18522402993
2596,315849.3414944802
2597,200965.06213652962
2598,279965.7119239088
2599,333565.1608010757
2600,136779.6312068116
2601,146890.6756340811
2602,90639.11420027603
2603,90531.91686211528
2604,86035.92282478926
2605,91557.71900828792
2606,138659.76411379996
2607,166290.85300623166
2608,172733.40265180025
2609,153135.065807977
2610,108927.81791055278
2611,150919.8394772276
2612,147903.52990653896
2613,123447.7659277753
2614,122203.9048218307
2615,152999.17328551743
2616,134954.60911018634
2617,158689.4483997044
2618,175296.52162754384
2619,247928.7334000186
2620,178901.36501797792
2621,186557.5532476065
2622,203357.2007575826
2623,262498.8477996681
2624,271482.20391279017
2625,324025.1848292662
2626,164660.0819956938
2627,188688.4279869943
2628,407699.7015245722
2629,467231.74751175195
2630,336890.7582460646
2631,433359.44110177114
2632,405392.1380749784
2633,302328.29231222486
2634,348343.8875694226
2635,144967.09596486276
2636,202962.04315964057
2637,158274.1293901807
2638,255559.28503315843
2639,180142.74248863652
2640,149855.28259806795
2641,111572.60069814403
2642,193895.52109116473
2643,117392.47704995921
2644,133114.08124036004
2645,109713.64780575386
2646,109038.43611677161
2647,107672.46443842052
2648,140439.96675303864
2649,136667.41603488062
2650,152520.3440999737
2651,155047.603044737
2652,390637.8384478661
2653,260838.7793122781
2654,265529.4317832346
2655,335630.44173241104
2656,329429.9226305443
2657,316680.15562339214
2658,271986.6008969917
2659,310589.1527164844
2660,321588.44393335225
2661,334325.1106111797
2662,340827.56917245255
2663,277230.83615790715
2664,274111.91840392374
2665,316117.1847347592
2666,295932.61686773325
2667,173582.06357684673
2668,183594.3198235414
2669,176011.88426825908
2670,302507.1400044516
2671,183594.3198235414
2672,197986.46430462695
2673,205686.19622070302
2674,206112.7512747392
2675,170356.3785436477
2676,192616.91668028678
2677,192236.34889035323
2678,272356.6155371568
2679,271189.4573441012
2680,285377.8361038298
2681,432598.59718840336
2682,346882.8921275884
2683,491496.1486502131
2684,310862.5487104717
2685,345936.03841782943
2686,258385.71140116194
2687,263964.97942351474
2688,235380.88197398474
2689,214666.8998555987
2690,427692.71998065035
2691,185529.3417389423
2692,122986.44522137582
2693,190634.95015473294
2694,124938.01783337616
2695,199411.0314205677
2696,192839.16038280196
2697,199352.8028276447
2698,192307.92684316012
2699,173156.60419725196
2700,168068.47553225342
2701,156203.22097577096
2702,129908.46503708599
2703,142201.59666813927
2704,139459.32394927795
2705,128473.01031207656
2706,118164.80350624459
2707,132460.1725333113
2708,128660.89498249047
2709,108885.42615715714
2710,120830.05536997982
2711,277269.66550208285
2712,343939.93420565524
2713,169383.10508685609
2714,157823.0284154645
2715,177539.77381077976
2716,156560.18982224778
2717,178922.38467472602
2718,252266.11511462438
2719,151043.4359164104
2720,170067.41586642375
2721,142017.80206716424
2722,156134.9721565673
2723,146505.60692763806
2724,121986.5244394551
2725,133602.67834303132
2726,133622.95566662657
2727,149132.90381499392
2728,167224.54931454264
2729,149247.1213908949
2730,144473.63427269933
2731,114986.75396088872
2732,118882.59895480241
2733,160708.39855038418
2734,160880.71149476463
